	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
128	113.467323,29.805964	新堤街道宏伟南路聚金广场	洪湖市	荆州市	B0FFHBYMZ3	[]	欢乐世界娱乐城	湖北省	[]	体育休闲服务;娱乐场所;夜总会	080301	113.467323	29.805964	欢乐世界
129	117.947075,37.359661	108路	滨城区	滨州市	BV10917193	[]	生龙欢乐世界(公交站)	山东省	[]	交通设施服务;公交车站;公交车站相关	150700	117.947075	37.359661	欢乐世界
130	123.749092,41.881737	103路;104路	望花区	抚顺市	BV10542799	[]	丛林欢乐世界(公交站)	辽宁省	[]	交通设施服务;公交车站;公交车站相关	150700	123.749092	41.881737	欢乐世界
131	123.411926,41.966953	191路;192路	沈北新区	沈阳市	BV10050594	[]	方特欢乐世界(公交站)	辽宁省	[]	交通设施服务;公交车站;公交车站相关	150700	123.411926	41.966953	欢乐世界
132	117.737358,39.151356	128路;生态城3号线;生态城3号线区间专线;生态城3路区间	滨海新区	天津市	BV10403554	[]	方特欢乐世界(公交站)	天津市	[]	交通设施服务;公交车站;公交车站相关	150700	117.737358	39.151356	欢乐世界
133	113.508486,22.977215	石楼镇莲花东路80号	番禺区	广州市	B0FFHZG3E6	[]	国瑞欢乐世界	广东省	020-84860988	体育休闲服务;休闲场所;游乐场	080501	113.508486	22.977215	欢乐世界
134	119.465872,32.201209	梦溪广场3层	京口区	镇江市	B01FF0O8GM	[]	欢乐世界电玩天地	江苏省	[]	体育休闲服务;娱乐场所;游戏厅	080305	119.465872	32.201209	欢乐世界
135	113.930014,34.765888	郑开大道与人文路交汇处南2公里	中牟县	郑州市	B017316M60	[]	方特欢乐世界	河南省	0371-56777396	体育休闲服务;休闲场所;游乐场	080501	113.930014	34.765888	欢乐世界
136	113.715598,34.724331	中州大道与航海路交叉口富田太阳城一站式购物广场二楼	管城回族区	郑州市	B0FFHC26NW	[]	悠悠欢乐世界	河南省	[]	体育休闲服务;娱乐场所;娱乐场所	080300	113.715598	34.724331	欢乐世界
137	113.344912,22.919862	沙湾镇西环路1502号荔园新天地三楼C4铺	番禺区	广州市	B0FFI2MLP3	[]	咚咚欢乐世界	广东省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	113.344912	22.919862	欢乐世界
138	111.306144,27.733930	上梅镇金凤时尚城三楼	新化县	娄底市	B0FFHJ5VJJ	[]	哈喽欢乐世界儿童乐园	湖南省	[]	体育休闲服务;休闲场所;游乐场	080501	111.306144	27.733930	欢乐世界
139	113.193949,27.987314	华强路1号	石峰区	株洲市	B02DD0PQO0	[]	方特欢乐世界	湖南省	0731-22192588;4001660006	体育休闲服务;休闲场所;游乐场	080501	113.193949	27.987314	欢乐世界
140	105.914320,34.541573	马跑泉公园旁	麦积区	天水市	B0FFHOV5WZ	[]	爱马欢乐世界	甘肃省	15193806447	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	105.914320	34.541573	欢乐世界
141	112.285510,30.299187	江津东路121号(奥体中心旁)	沙市区	荆州市	B0FFG8AIBX	[]	玉桥欢乐世界	湖北省	0716-8879886;18972300350	体育休闲服务;休闲场所;游乐场	080501	112.285510	30.299187	欢乐世界
142	113.418635,24.173679	英城街道桥头	英德市	清远市	B0FFF5XVWV	[]	滨江欢乐世界	广东省	13685972165	体育休闲服务;休闲场所;游乐场	080501	113.418635	24.173679	欢乐世界
143	123.418911,41.963814	盛京大街55号	沈北新区	沈阳市	B001817EOW	[]	方特欢乐世界	辽宁省	024-24606666;024-62839279	体育休闲服务;休闲场所;游乐场	080501	123.418911	41.963814	欢乐世界
144	112.435355,34.669972	中州中路维多利亚酒店	西工区	洛阳市	B0FFFEWHME	[]	星际欢乐世界	河南省	[]	体育休闲服务;娱乐场所;游戏厅	080305	112.435355	34.669972	欢乐世界
145	121.440783,31.327203	共和新路5288-15号附近	宝山区	上海市	B0FFHO1VEJ	[]	鑫月欢乐世界	上海市	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	121.440783	31.327203	欢乐世界
146	111.617440,33.784301	栾川乡步行街美特斯邦威二楼	栾川县	洛阳市	B0FFH92U74	[]	完美欢乐世界	河南省	[]	购物服务;购物相关场所;购物相关场所	060000	111.617440	33.784301	欢乐世界
147	119.311108,32.161978	香山大道89号附近	丹徒区	镇江市	B0FFHCYQQV	[]	欢乐世界儿童乐园	江苏省	[]	体育休闲服务;休闲场所;游乐场	080501	119.311108	32.161978	欢乐世界
148	120.858390,31.111339	全福路138号周庄古镇	昆山市	苏州市	B0FFFSSQUV	[]	欢乐世界拓展基地	江苏省	[]	体育休闲服务;休闲场所;游乐场|体育休闲服务;运动场馆;运动场所	080501|080100	120.858390	31.111339	欢乐世界
149	120.538991,31.840603	南二环路与旺西大道交叉口东北200米	张家港市	苏州市	B0FFGJBLL9	[]	欢乐世界儿童摄影	江苏省	[]	生活服务;摄影冲印店;摄影冲印	071300	120.538991	31.840603	欢乐世界
150	112.526587,33.001510	八一路九中对面	卧龙区	南阳市	B0FFICBJJ3	[]	奇奇欢乐世界	河南省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	112.526587	33.001510	欢乐世界
151	106.298034,31.270977	新镇德龙广场二楼	仪陇县	南充市	B0FFIAMFS5	[]	旺旺欢乐世界	四川省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	106.298034	31.270977	欢乐世界
152	116.551020,31.774244	新经济技术开发区迎宾大道皋城东路与经三北路交汇处向北500米	金安区	六安市	B02340U0L8	[]	金领欢乐世界	安徽省	[]	体育休闲服务;休闲场所;游乐场	080501	116.551020	31.774244	欢乐世界
153	120.546997,31.292299	金山路87号苏州乐园欢乐世界内	虎丘区	苏州市	B0FFFSRR22	[]	欢乐世界投诉处	江苏省	[]	生活服务;生活服务场所;生活服务场所	070000	120.546997	31.292299	欢乐世界
154	106.642057,26.673241	白云南路483号	白云区	贵阳市	B03530OTDZ	[]	贵阳欢乐世界(东北门)	贵州省	[]	通行设施;临街院门;临街院门	991400	106.642057	26.673241	欢乐世界
155	118.453068,31.669237	沿江大道九华山对面	雨山区	马鞍山市	B0FFG87RF1	[]	滨江欢乐世界	安徽省	18055558066	体育休闲服务;休闲场所;游乐场	080501	118.453068	31.669237	欢乐世界
156	117.193411,36.238547	碧霞大街与明堂路交汇处	泰山区	泰安市	B021A027PB	[]	泰山方特欢乐世界	山东省	0538-8582810;4001550006	体育休闲服务;休闲场所;游乐场	080501	117.193411	36.238547	欢乐世界
157	109.480200,29.986305	民族二路与沿河路交叉口西南50米	宣恩县	恩施土家族苗族自治州	B0FFG9AXIF	[]	欢乐世界动漫城	湖北省	[]	体育休闲服务;娱乐场所;游戏厅	080305	109.480200	29.986305	欢乐世界
158	114.965406,32.738117	[]	新蔡县	驻马店市	B0FFIHMC0T	[]	童话欢乐世界	河南省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	114.965406	32.738117	欢乐世界
159	118.435613,35.156279	滨河东路与北外环路交汇处东500米(都市农业体验区内)	河东区	临沂市	B0FFGJ9YKA	[]	凤凰欢乐世界	山东省	0539-7705666	体育休闲服务;休闲场所;游乐场	080501	118.435613	35.156279	欢乐世界
160	111.306144,27.733930	上梅镇金凤时尚城三楼	新化县	娄底市	B0FFGKO9N3	[]	哈啰欢乐世界	湖南省	[]	体育休闲服务;休闲场所;游乐场	080501	111.306144	27.733930	欢乐世界
161	109.438366,36.621465	枣园镇	宝塔区	延安市	B0FFID8P93	[]	延安欢乐世界售票厅	陕西省	[]	生活服务;售票处;售票处	070300	109.438366	36.621465	欢乐世界
162	118.684468,33.697479	[]	泗阳县	宿迁市	B0FFGA16AN	[]	泗阳欢乐世界溜冰场	江苏省	[]	体育休闲服务;运动场馆;溜冰场	080107	118.684468	33.697479	欢乐世界
163	102.709412,25.033141	金碧前街金碧地下商城	西山区	昆明市	B036709C0Y	[]	欢乐世界动漫城(金碧路)	云南省	[]	体育休闲服务;娱乐场所;游戏厅	080305	102.709412	25.033141	欢乐世界
164	106.636608,26.671568	金园路45号附近	白云区	贵阳市	B03530P1V2	[]	贵阳欢乐世界(西北门)	贵州省	[]	通行设施;临街院门;临街院门	991400	106.636608	26.671568	欢乐世界
165	115.354741,26.337003	潋江镇平川大道太平洋购物广场1楼	兴国县	赣州市	B0FFGYFJDZ	[]	太平洋欢乐世界	江西省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	115.354741	26.337003	欢乐世界
166	118.684180,33.697800	桃源绿岛南路	泗阳县	宿迁市	B0FFG4TGA9	[]	欢乐世界主题乐园	江苏省	13047587019	体育休闲服务;休闲场所;游乐场	080501	118.684180	33.697800	欢乐世界
167	120.361176,22.658203	鳥鬆區忠誠路212號	[]	[]	B0FFFUS8TE	[]	嘉美歡樂世界	[]	07-7353030	生活服务;生活服务场所;生活服务场所	070000	120.361176	22.658203	欢乐世界
168	113.368532,23.016080	南村镇兴南大道490号(省妇幼保医院对面)格林豪泰酒店	番禺区	广州市	B0FFIBBTUC	[]	长隆欢乐世界店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	113.368532	23.016080	欢乐世界
169	101.719436,26.52043	五十一大河中路289号(鑫岛车站下即到)	仁和区	攀枝花市	B032C005FD	[]	鑫岛欢乐世界	四川省	0812-3885777;0812-3885776	体育休闲服务;休闲场所;游乐场|风景名胜;风景名胜相关;旅游景点	080501|110000	101.719436	26.52043	欢乐世界
170	87.601005,43.781587	钱塘江路93号七一酱园高层商住楼B1层	沙依巴克区	乌鲁木齐市	B03DF0SGZ6	[]	欢乐世界动漫城(钱塘江路)	新疆维吾尔自治区	[]	体育休闲服务;娱乐场所;游戏厅	080305	87.601005	43.781587	欢乐世界
171	125.706883,44.538663	德惠路888号住邦休闲购物商都B座4F层	德惠市	长春市	B0FFHYJE06	[]	邦邦欢乐世界(住邦休闲购物商都B座)	吉林省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	125.706883	44.538663	欢乐世界
172	119.398781,26.246468	贵安新天地贵安欢乐世界停车场内	连江县	福州市	B0FFG99QG5	[]	欢乐世界停车场(出入口)	福建省	[]	交通设施服务;停车场;停车场出入口	150909	119.398781	26.246468	欢乐世界
173	115.008839,31.180015	龙池街道搏森翰林城南	麻城市	黄冈市	B0FFHE597O	[]	麻城欢乐世界游乐园	湖北省	18772559557	体育休闲服务;休闲场所;游乐场	080501	115.008839	31.180015	欢乐世界
174	120.613580,32.337384	万寿南路龙游湖公园内	如皋市	南通市	B0FFG89IXQ	[]	如皋市龙游湖欢乐世界	江苏省	13511582318;18912228868	体育休闲服务;休闲场所;游乐场	080501	120.613580	32.337384	欢乐世界
175	119.40073,26.244223	公园路	连江县	福州市	B0FFFA3YFZ	[]	贵安欢乐世界	福建省	[]	体育休闲服务;休闲场所;游乐场	080501	119.40073	26.244223	欢乐世界
176	108.743796,34.359181	东风路与中五台路交叉口千梦依依女装对面三楼化纤路口三楼	渭城区	咸阳市	B0FFGG3OE8	[]	欢乐世界儿童游乐园	陕西省	13915381360	体育休闲服务;休闲场所;游乐场	080501	108.743796	34.359181	欢乐世界
177	108.917109,27.237070	人民路275号	玉屏侗族自治县	铜仁市	B03580NGD2	[]	欢乐世界动漫城(人民路)	贵州省	[]	体育休闲服务;娱乐场所;游戏厅	080305	108.917109	27.237070	欢乐世界
178	113.927744,34.760649	郑开大道与人文路交叉口向南	中牟县	郑州市	B017316N01	[]	方特欢乐世界(东南3门)	河南省	[]	通行设施;临街院门;临街院门	991400	113.927744	34.760649	欢乐世界
179	113.366947,22.525697	凤鸣路3号兴中广场C座3层	中山市	中山市	B0FFFF8ZPH	[]	幻彩欢乐世界	广东省	0760-88832582;0760-89982826	体育休闲服务;休闲场所;游乐场|体育休闲服务;娱乐场所;游戏厅	080501|080305	113.366947	22.525697	欢乐世界
180	113.368382,40.059846	南环路3666号	南郊区	大同市	B0FFGXCYFT	[]	方特欢乐世界	山西省	0352-7995151	体育休闲服务;休闲场所;游乐场	080501	113.368382	40.059846	欢乐世界
181	108.857604,34.048738	北麓环山生态旅游带	长安区	西安市	B0FFFGV0NZ	[]	秦岭欢乐世界	陕西省	029-85670266;15319799799	体育休闲服务;休闲场所;游乐场	080501	108.857604	34.048738	欢乐世界
182	115.541335,29.844612	[]	武穴市	黄冈市	B0FFI6OBT3	[]	欢乐世界水上乐园	湖北省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	115.541335	29.844612	欢乐世界
183	113.107560,22.946536	乐从镇天佑城聚丰国际北门	顺德区	佛山市	B0FFHCUSSW	[]	乐天欢乐世界	广东省	13690117777	体育休闲服务;休闲场所;游乐场	080501	113.107560	22.946536	欢乐世界
184	116.857770,38.312507	新华路与水月寺交口华北商厦内9楼10号通道旁	运河区	沧州市	B0FFH58PWX	[]	乐酷欢乐世界	河北省	18132792306	体育休闲服务;休闲场所;游乐场	080501	116.857770	38.312507	欢乐世界
185	114.497733,36.591179	农林路59号农林路农贸市场内东侧欢乐世界	邯山区	邯郸市	B0FFI0UTTR	[]	欢乐世界水上乐园	河北省	15030071188	体育休闲服务;休闲场所;游乐场	080501	114.497733	36.591179	欢乐世界
186	113.351768,22.940830	沙头街道银座酒店B座	番禺区	广州市	B0FFH82HJ5	[]	银座欢乐世界	广东省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	113.351768	22.940830	欢乐世界
187	119.524431,35.414399	泰安路129号附近	东港区	日照市	B0FFHX7NEV	[]	永大欢乐世界	山东省	0633-6263336	体育休闲服务;休闲场所;游乐场	080501	119.524431	35.414399	欢乐世界
188	113.933117,34.761921	绿博物流通道与华强路交叉口	中牟县	郑州市	B017316MHF	[]	方特欢乐世界(东南1门)	河南省	[]	通行设施;临街院门;临街院门	991400	113.933117	34.761921	欢乐世界
189	117.953025,36.618690	山川路山川禅寺	淄川区	淄博市	B0FFHNY2W5	[]	齐鲁欢乐世界	山东省	[]	风景名胜;风景名胜相关;旅游景点	110000	117.953025	36.618690	欢乐世界
190	117.946612,37.360428	渤海十九路(长江一路与二路之间)	滨城区	滨州市	B0FFFQ216R	[]	生龙欢乐世界	山东省	0543-8198899;13562348585	体育休闲服务;休闲场所;休闲场所	080500	117.946612	37.360428	欢乐世界
191	105.917010,26.248440	南马广场1层(北京华联)	西秀区	安顺市	B0FFH0MD8E	[]	乐酷欢乐世界	贵州省	0851-33601996;13985718777	体育休闲服务;休闲场所;游乐场	080501	105.917010	26.248440	欢乐世界
192	117.128447,34.231866	西环附近	泉山区	徐州市	B0FFF4F0MZ	[]	彭城欢乐世界	江苏省	[]	体育休闲服务;休闲场所;游乐场	080501	117.128447	34.231866	欢乐世界
193	117.845381,30.969576	翠湖六路	铜官区	铜陵市	B0FFH88AV0	[]	西湖欢乐世界	安徽省	0562-2807771	体育休闲服务;休闲场所;游乐场	080501	117.845381	30.969576	欢乐世界
194	118.377001,31.376371	天门山公共服务中心银湖北路80号华强城市广场a座芜湖方特欢乐世界	镜湖区	芜湖市	B022914FJ3	[]	方特欢乐世界(南大门)	安徽省	[]	通行设施;临街院门;临街院门	991400	118.377001	31.376371	欢乐世界
195	113.087849,22.591876	港口一路7号东湖公园内	蓬江区	江门市	B0FFH1JR2T	[]	华盛欢乐世界	广东省	0750-3383306	体育休闲服务;休闲场所;游乐场	080501	113.087849	22.591876	欢乐世界
196	112.282691,30.299638	玉桥路东200米	沙市区	荆州市	B0FFGDH84D	[]	玉桥欢乐世界(西北门)	湖北省	[]	通行设施;临街院门;临街院门	991400	112.282691	30.299638	欢乐世界
197	112.285324,30.299169	江津东路123号附近	沙市区	荆州市	B0FFGDG9I5	[]	玉桥欢乐世界(东北门)	湖北省	[]	通行设施;临街院门;临街院门	991400	112.285324	30.299169	欢乐世界
198	112.282638,30.297399	玉桥路东50米	沙市区	荆州市	B0FFGFR4LC	[]	玉桥欢乐世界(西南门)	湖北省	[]	通行设施;临街院门;临街院门	991400	112.282638	30.297399	欢乐世界
199	118.373367,31.374905	5路;13路;18路;23路;30路;32路;103路晚班;110路晚班;游1路	镜湖区	芜湖市	BV10174287	[]	方特欢乐世界南(公交站)	安徽省	[]	交通设施服务;公交车站;公交车站相关	150700	118.373367	31.374905	欢乐世界
200	118.373177,31.380114	5路;13路;18路;23路;30路;32路;47路;103路晚班;110路晚班;游1路;游5路	镜湖区	芜湖市	BV10174269	[]	方特欢乐世界北(公交站)	安徽省	[]	交通设施服务;公交车站;公交车站相关	150700	118.373177	31.380114	欢乐世界
201	114.708878,38.065912	滨河垂钓场西300米	藁城区	石家庄市	B0FFI6BY6M	[]	乐华欢乐世界	河北省	[]	体育休闲服务;休闲场所;游乐场	080501	114.708878	38.065912	欢乐世界
202	104.897753,25.066088	园丁二路与峰林北路交叉口西南50米	兴义市	黔西南布依族苗族自治州	B0FFGCMZD8	[]	方特欢乐世界	贵州省	[]	体育休闲服务;休闲场所;游乐场	080501	104.897753	25.066088	欢乐世界
203	115.362400,26.320766	新区大道国兴汽车博览城4号楼	兴国县	赣州市	B0FFFPQQ64	[]	永杰欢乐世界	江西省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	115.362400	26.320766	欢乐世界
